Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2014-06-30,30,June,2014,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
2014-06-30,30,June,2014,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
2016-06-30,30,June,2016,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
2016-06-30,30,June,2016,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
2014-07-02,2,July,2014,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
2014-07-02,2,July,2014,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
2016-07-02,2,July,2016,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
2016-07-02,2,July,2016,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
2013-10-14,14,October,2013,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,154,78,232
2015-10-14,14,October,2015,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,148,75,223
2013-12-21,21,December,2013,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,106,54,160
2015-12-21,21,December,2015,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,95,48,143
2014-01-03,3,January,2014,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,15,3,9,89,45,134
2016-01-03,3,January,2016,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,95,48,143
2014-01-11,11,January,2014,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,95,48,143
2014-01-11,11,January,2014,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,30,15,45
2016-01-11,11,January,2016,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,15,3,9,89,45,134
2016-01-11,11,January,2016,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,7,3,9,41,21,62
2014-04-16,16,April,2014,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,106,54,160
2016-04-16,16,April,2016,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,95,48,143
2014-05-15,15,May,2014,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,7,3,9,41,21,62
2016-05-15,15,May,2016,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9,53,27,80
2014-05-23,23,May,2014,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,100,51,151
2014-05-23,23,May,2014,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,165,84,249
2016-05-23,23,May,2016,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,95,48,143
2016-05-23,23,May,2016,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,165,84,249
2014-06-27,27,June,2014,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,65,33,98
2016-06-27,27,June,2016,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,77,39,116
2014-07-21,21,July,2014,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,106,54,160
2014-07-21,21,July,2014,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,18,9,27
2016-07-21,21,July,2016,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,118,60,178
2016-07-21,21,July,2016,23,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,6,3,9
2013-08-13,13,August,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
2013-08-13,13,August,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
2015-08-13,13,August,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,18,12,30
2015-08-13,13,August,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,68,46,114
2013-09-09,9,September,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
2013-09-09,9,September,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,89,60,149
2015-09-09,9,September,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,47,32,79
2015-09-09,9,September,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
2013-09-19,19,September,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35
2013-09-19,19,September,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,68,46,114
2015-09-19,19,September,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
2015-09-19,19,September,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
2013-11-17,17,November,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,30,20,50
2013-11-17,17,November,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,83,56,139
2015-11-17,17,November,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35
2015-11-17,17,November,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
2013-12-10,10,December,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,24,16,40
2015-12-10,10,December,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
2013-12-13,13,December,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
2013-12-13,13,December,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
2015-12-13,13,December,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
2015-12-13,13,December,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144
2013-12-24,24,December,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
2013-12-24,24,December,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,24,16,40
2015-12-24,24,December,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
2015-12-24,24,December,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,30,20,50
2013-12-28,28,December,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
2015-12-28,28,December,2015,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
2013-09-13,13,September,2013,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,83,56,139
2013-09-13,13,September,2013,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
2015-09-13,13,September,2015,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144
2015-09-13,13,September,2015,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
2013-10-17,17,October,2013,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144
2015-10-17,17,October,2015,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
2013-12-11,11,December,2013,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
2013-12-11,11,December,2013,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
2015-12-11,11,December,2015,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
2015-12-11,11,December,2015,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
2014-06-28,28,June,2014,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
2014-06-28,28,June,2014,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
2016-06-28,28,June,2016,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
2016-06-28,28,June,2016,44,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
2013-08-01,1,August,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144
2013-08-01,1,August,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89
2015-08-01,1,August,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,83,56,139
2015-08-01,1,August,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
2013-08-18,18,August,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
2013-08-18,18,August,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
2015-08-18,18,August,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
2015-08-18,18,August,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
2013-09-30,30,September,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89
2015-09-30,30,September,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84
2013-11-02,2,November,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144
2013-11-02,2,November,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
2015-11-02,2,November,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144
2015-11-02,2,November,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
2013-11-19,19,November,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,59,40,99
2013-11-19,19,November,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
2015-11-19,19,November,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
2015-11-19,19,November,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
2013-11-22,22,November,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
2013-11-22,22,November,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
2013-11-22,22,November,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,68,46,114
2013-11-22,22,November,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
2015-11-22,22,November,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
2015-11-22,22,November,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,59,40,99
2015-11-22,22,November,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,59,40,99
2015-11-22,22,November,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,68,46,114
2013-12-12,12,December,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
2015-12-12,12,December,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,68,46,114
2014-01-06,6,January,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
2014-01-06,6,January,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
2016-01-06,6,January,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
2016-01-06,6,January,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,24,16,40
2014-01-09,9,January,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,89,60,149
2014-01-09,9,January,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
2016-01-09,9,January,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,31,2,5,91,62,153
2016-01-09,9,January,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
2014-03-15,15,March,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
2014-03-15,15,March,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84
2016-03-15,15,March,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
2016-03-15,15,March,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89
2014-04-01,1,April,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84
2016-04-01,1,April,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89
2014-04-03,3,April,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
2014-04-03,3,April,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,59,40,99
2016-04-03,3,April,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
2016-04-03,3,April,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
2014-06-22,22,June,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
2016-06-22,22,June,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
2014-07-12,12,July,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
2016-07-12,12,July,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
2014-07-17,17,July,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
2016-07-17,17,July,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
2014-06-11,11,June,2014,73,Seniors (64+),F,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,6,4,10
2014-06-11,11,June,2014,73,Seniors (64+),F,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10,59,40,99
2016-06-11,11,June,2016,73,Seniors (64+),F,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,6,4,10
2016-06-11,11,June,2016,73,Seniors (64+),F,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,9,4,10,53,36,89
2013-08-24,24,August,2013,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,7,4,10,41,28,69
2013-08-24,24,August,2013,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,30,20,50
2013-08-24,24,August,2013,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,124,84,208
2013-08-24,24,August,2013,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,106,72,178
2015-08-24,24,August,2015,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,7,4,10,41,28,69
2015-08-24,24,August,2015,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,35,24,59
2015-08-24,24,August,2015,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,106,72,178
2015-08-24,24,August,2015,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,100,68,168
2013-10-07,7,October,2013,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,83,56,139
2013-10-07,7,October,2013,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,9,4,10,53,36,89
2015-10-07,7,October,2015,18,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,94,64,158
